iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,t-Distributed Stochastic Neighbor Embedding (t-SNE),"This non-linear dimensionality reduction technique preserves local neighborhood structures in high-dimensional data, allowing researchers to visualize subtle compositional similarities that linear methods might miss.",L3-091: Non-linear Dimensionality Reduction,True,"[""L3-091: Non-linear Dimensionality Reduction"", ""L3-091: Non-linear Dimensionality Reduction"", ""L3-091: Non-linear Dimensionality Reduction""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Convolutional Neural Networks (CNNs),"When applied to hyperspectral imaging data, this deep learning architecture automatically extracts hierarchical spatial-spectral features to classify manufacturing techniques or detect micro-structural defects.",L3-030: Neural Network Architectures,True,"[""L3-030: Neural Network Architectures"", ""L3-030: Neural Network Architectures"", ""L3-030: Neural Network Architectures""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Hierarchical Clustering with Ward's Method,"This agglomerative approach builds a dendrogram based on minimizing within-cluster variance, providing a clear visual hierarchy of artifact relationships that can be correlated with historical trade networks.",L3-080: Unsupervised Clustering Algorithms,True,"[""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms"", ""L3-080: Unsupervised Clustering Algorithms""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,Gaussian Mixture Models (GMM),"This probabilistic model assumes data is generated from a mixture of several Gaussian distributions, allowing for soft clustering that accounts for the natural overlap between different material sources.",L3-123: Gaussian Process and Mixture Methods,True,"[""L3-123: Gaussian Process and Mixture Methods"", ""L3-123: Gaussian Process and Mixture Methods"", ""L3-123: Gaussian Process and Mixture Methods""]"
200,intermediate,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,some kind of machine learning or pattern recognition,XGBoost,"This gradient boosting framework optimizes prediction accuracy through sequential weak learners and handles missing data well, making it ideal for predicting complex manufacturing parameters from noisy analytical results.",L3-047: Gradient Boosting Algorithms,True,"[""L3-047: Gradient Boosting Algorithms"", ""L3-047: Gradient Boosting Algorithms"", ""L3-047: Gradient Boosting Algorithms""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,X-ray Fluorescence (XRF) Spectroscopy,This non-destructive technique quantifies elemental composition to identify raw material sources and trace provenance.,L3-118: Chemometric Spectroscopy Methods,True,"[""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Inductively Coupled Plasma Mass Spectrometry (ICP-MS),This highly sensitive method detects trace elements and isotopic ratios to pinpoint geological origins with extreme precision.,L3-121: Mass Spectrometry Data Analysis,True,"[""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis"", ""L3-121: Mass Spectrometry Data Analysis""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Scanning Electron Microscopy with Energy Dispersive X-ray Spectroscopy (SEM-EDS),"This imaging and spectroscopy combination reveals micro-scale manufacturing techniques, such as tool marks or heat treatment, alongside local elemental mapping.",L3-005: Surface Characterization & Modeling,True,"[""L3-005: Surface Characterization & Modeling"", ""L3-005: Surface Characterization & Modeling"", ""L3-005: Surface Characterization & Modeling""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Raman Spectroscopy,"This vibrational spectroscopy method identifies specific molecular bonds and mineral phases to determine the chemical composition of pigments, glazes, or stone types.",L3-118: Chemometric Spectroscopy Methods,True,"[""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,X-ray Diffraction (XRD),This crystallographic technique determines the mineralogical phase composition of ceramics and stones to distinguish between different manufacturing traditions.,L3-118: Chemometric Spectroscopy Methods,True,"[""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods"", ""L3-118: Chemometric Spectroscopy Methods""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Principal Component Analysis (PCA),This unsupervised machine learning algorithm reduces high-dimensional spectral data into visual clusters to objectively group artifacts by shared compositional signatures.,L3-149: Principal Component Analysis,True,"[""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis"", ""L3-149: Principal Component Analysis""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Multivariate Regression Analysis,This statistical method correlates spectral variables with known provenance data to build predictive models for unknown samples.,L3-140: Advanced Multivariate Regression,True,"[""L3-140: Advanced Multivariate Regression"", ""L3-140: Advanced Multivariate Regression"", ""L3-140: Advanced Multivariate Regression""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Bayesian Isotope Mixing Models,This probabilistic framework integrates isotopic data with environmental baselines to estimate the likelihood of an artifact originating from specific geographic regions.,L3-138: Bayesian Computational Techniques,True,"[""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques"", ""L3-138: Bayesian Computational Techniques""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,"Machine Learning Classification (e.g., Random Forest or Support Vector Machines)",This supervised learning approach trains algorithms on labeled datasets to automatically classify new artifacts based on their physicochemical feature vectors.,L3-046: Tree-Based Ensemble Learning,True,"[""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning"", ""L3-046: Tree-Based Ensemble Learning""]"
200,novice,"How do I determine the composition, provenance, or manufacturing techniques of an artefact through physicochemical analysis?",,,Network Analysis,This graph theory method maps the flow of materials and technologies by connecting artifact clusters to known source regions to reconstruct ancient trade networks.,L3-074: Network Structure Analysis,True,"[""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis"", ""L3-074: Network Structure Analysis""]"
